,budget,cast,close,director,gross,mpaa,open,opening_gross,opening_theaters,rank,rating,season,studio,title,year,June-Sep,Oct-Nov,Jan-May,Dec,mpaa_new,PG,R,PG-13,prol_studio,Tier_2
0465580,38000000.0,,5/14,,31811527.0,"Rated PG-13 for intense sequences of violence and action, brief strong language, smoking and a scene of teen drinking",2/6,10079109.0,2313.0,90,6.1,Jan-May,Sum.,Push,2009,False,False,True,False,PG-13,False,False,True,False,False
0864835,145000000.0,,9/4,,111506430.0,Rated PG for some mild action and brief rude humor,3/7,32207057.0,3934.0,28,6.9,Jan-May,Fox,Mr. Peabody & Sherman,2014,False,False,True,False,PG,True,False,False,False,False
1488555,52000000.0,,9/29,,37081475.0,"Rated R for pervasive strong crude sexual content and language, some graphic nudity and drug use",8/5,13531115.0,2913.0,86,6.4,June-Sep,Uni.,The Change-Up,2011,True,False,False,False,R,False,True,False,False,False
1709143,10600000.0,,1/16,,24084.0,Rated R for violence and language,12/6,4608.0,3.0,478,5.5,Dec,Magn.,The Last Days on Mars,2013,False,False,False,True,R,False,True,False,False,False
0435651,25000000.0,,12/11,,45090374.0,Rated PG-13 for a mature thematic image and some sci-fi action/violence,8/15,12305016.0,3003.0,73,6.5,June-Sep,Wein.,The Giver,2014,True,False,False,False,PG-13,False,False,True,False,False
1457767,20000000.0,,10/31,,137400141.0,Rated R for sequences of disturbing violence and terror,7/19,41855326.0,2903.0,19,7.5,June-Sep,WB,The Conjuring,2013,True,False,False,False,R,False,True,False,False,False
1549920,30000000.0,,2/28,,12050299.0,"Rated R for strong bloody violence throughout, and language",1/18,6281433.0,2913.0,128,6.4,Jan-May,LGF,The Last Stand,2013,False,False,True,False,R,False,True,False,False,False
1127896,29000000.0,,10/1,,7460204.0,"Rated R for graphic nudity, some sexual content, drug use and language",8/26,3457760.0,1393.0,154,6.7,June-Sep,Focus,Taking Woodstock,2009,True,False,False,False,R,False,True,False,False,False
1499658,35000000.0,,10/27,,117538559.0,"Rated R for crude and sexual content, pervasive language and some drug material",7/8,28302165.0,3040.0,23,6.9,June-Sep,WB (NL),Horrible Bosses,2011,True,False,False,False,R,False,True,False,False,False
1698641,28000000.0,,2/26,,66954149.0,Rated PG for rude  humor including some reckless behavior  and language,10/10,18360230.0,3088.0,48,6.2,Oct-Nov,BV,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,False,True,False,False,PG,True,False,False,False,True
1478964,13000000.0,,9/29,,1024175.0,"Rated R for creature violence, drug content and pervasive language",7/29,139506.0,8.0,211,6.6,June-Sep,SGem,Attack the Block,2011,True,False,False,False,R,False,True,False,False,False
2609758,25000000.0,,2/13,,52543354.0,"Rated PG-13 for sexual references, crude humor and language",12/13,16007634.0,2194.0,67,4.5,Dec,LGF,Tyler Perry's A Madea Christmas,2013,False,False,False,True,PG-13,False,False,True,False,False
2183034,13000000.0,,10/30,,38934842.0,"Rated PG for some action and peril, and mild language",7/2,8364658.0,3230.0,81,5.8,June-Sep,Rela.,Earth to Echo,2014,True,False,False,False,PG,True,False,False,False,False
2215719,12000000.0,,8/30,,25326071.0,"Rated PG for some suggestive content, language, thematic elements and brief smoking",7/5,7138266.0,2730.0,104,5.9,June-Sep,Par.,Katy Perry: Part of Me,2012,True,False,False,False,PG,True,False,False,False,False
1527186,9400000.0,,3/1,,3030848.0,"Rated R for some graphic nudity,sexual content and language",11/11,257174.0,19.0,173,7.1,Oct-Nov,Magn.,Melancholia,2011,False,True,False,False,R,False,True,False,False,False
2473602,30000000.0,,9/18,,30703100.0,"Rated PG-13 for sexual content, drug use, some strong language, and violent situations",8/1,13585915.0,2468.0,91,6.9,June-Sep,Uni.,Get On Up,2014,True,False,False,False,PG-13,False,False,True,False,False
1694020,40000000.0,,3/7,,37134215.0,Rated PG-13 for language and some risque material,12/19,5290629.0,2431.0,87,5.8,Dec,Par.,The Guilt Trip,2012,False,False,False,True,PG-13,False,False,True,False,False
2294629,150000000.0,,7/17,,400738009.0,Rated PG for some action and mild rude humor,11/22,243390.0,1.0,3,7.6,Oct-Nov,BV,Frozen,2013,False,True,False,False,PG,True,False,False,False,True
1303803,5600000.0,,7/29,,531806.0,Rated PG for some rude behavior,7/16,343125.0,623.0,228,3.5,June-Sep,RM,Standing Ovation,2010,True,False,False,False,PG,True,False,False,False,False
0810922,19000000.0,,4/21,,6928068.0,"Rated R for language, sexual content and drug use",3/4,3464679.0,2003.0,148,6.3,Jan-May,Rela.,Take Me Home Tonight,2011,False,False,True,False,R,False,True,False,False,False
1438254,44000000.0,,9/16,,31162545.0,"Rated PG-13 for language including some sexual references, an intense accident scene and some sensuality",7/30,12381585.0,2718.0,93,6.4,June-Sep,Uni.,Charlie St. Cloud,2010,True,False,False,False,PG-13,False,False,True,False,False
1032751,42000000.0,,2/3,,5666340.0,Rated R for strong bloody violence,12/3,3048665.0,1622.0,148,6.3,Dec,Rela.,The Warrior's Way,2010,False,False,False,True,R,False,True,False,False,False
1860353,135000000.0,,12/12,,83028128.0,Rated PG for some mild action and thematic elements,7/17,21312625.0,3806.0,44,6.5,June-Sep,Fox,Turbo,2013,True,False,False,False,PG,True,False,False,False,False
0944835,130000000.0,,10/28,,118311368.0,Rated PG-13 for intense sequences of violence and action,7/23,36011243.0,3612.0,22,6.4,June-Sep,Sony,Salt,2010,True,False,False,False,PG-13,False,False,True,False,False
0480255,25000000.0,,6/24,,23591432.0,"Rated PG-13 for sequences of intense action and violence, a scene of sensuality and language",4/23,9406348.0,2936.0,109,6.4,Jan-May,WB,The Losers,2010,False,False,True,False,PG-13,False,False,True,False,False
0816462,90000000.0,,10/6,,21295021.0,"Rated R for strong bloody violence, some sexuality and nudity",8/19,10021215.0,3015.0,118,5.2,June-Sep,LGF,Conan the Barbarian ,2011,True,False,False,False,R,False,True,False,False,False
1142977,39000000.0,,2/28,,35291068.0,"Rated PG for thematic elements, scary images and action",10/5,11412213.0,3005.0,91,7.0,Oct-Nov,BV,Frankenweenie,2012,False,True,False,False,PG,True,False,False,False,True
1568911,70000000.0,,5/3,,79884879.0,Rated PG-13 for intense sequences of war violence,12/25,7515402.0,2376.0,41,7.2,Dec,BV,War Horse,2011,False,False,False,True,PG-13,False,False,True,False,True
0436339,150000000.0,,12/3,,119436770.0,Rated PG for some mild action and rude humor,7/24,31706934.0,3697.0,26,5.1,June-Sep,BV,G-Force,2009,True,False,False,False,PG,True,False,False,False,True
2771372,6000000.0,,4/24,,3322127.0,"Rated PG-13 for sexuality including references, drug content, violence and some strong language",3/14,1988351.0,291.0,161,6.8,Jan-May,WB,Veronica Mars,2014,False,False,True,False,PG-13,False,False,True,False,False
0983193,130000000.0,,3/22,,77591831.0,"Rated PG for adventure action violence, some drunkenness and brief smoking",12/21,9720993.0,3087.0,44,7.4,Dec,Par.,The Adventures of Tintin,2011,False,False,False,True,PG,True,False,False,False,False
2292959,250000.0,,9/5,,56825.0,"Rated R for strong sexual content including graphic nudity, language throughout, a bloody crime scene and brief drug use",8/2,13351.0,1.0,398,3.9,June-Sep,IFC,The Canyons,2013,True,False,False,False,R,False,True,False,False,False
2872718,8500000.0,,2/5,,32381217.0,"Rated R for violence including graphic images, and for language",10/31,10441000.0,2766.0,89,7.9,Oct-Nov,ORF,Nightcrawler,2014,False,True,False,False,R,False,True,False,False,False
1605630,50000000.0,,5/31,,57011521.0,"Rated R for crude and sexual content throughout, nudity, language, brief drug use and teen drinking",4/6,21514080.0,3192.0,57,6.8,Jan-May,Uni.,American Reunion,2012,False,False,True,False,R,False,True,False,False,False
1414382,20000000.0,,12/16,,25702053.0,Rated PG for brief mild language and rude behavior,9/24,8407513.0,2548.0,103,5.8,June-Sep,BV,You Again,2010,True,False,False,False,PG,True,False,False,False,True
1320244,1800000.0,,10/7,,41034350.0,"Rated PG-13 for disturbing violent content and terror, some sexual references and thematic material",8/27,20366613.0,2874.0,77,5.6,June-Sep,LGF,The Last Exorcism,2010,True,False,False,False,PG-13,False,False,True,False,False
1001508,40000000.0,,6/18,,93953653.0,Rated PG-13 for sexual content and brief strong language,2/6,27785487.0,3175.0,35,6.4,Jan-May,WB (NL),He's Just Not That Into You,2009,False,False,True,False,PG-13,False,False,True,False,False
1213663,20000000.0,,12/5,,26004851.0,Rated R for pervasive language including sexual references.,8/23,8811790.0,1551.0,98,7.0,June-Sep,Focus,The World's End,2013,True,False,False,False,R,False,True,False,False,False
0873886,4000000.0,,9/29,,1104682.0,"Rated R for strong violence/disturbing content, some sexual content including brief nudity, and pervasive language",3/5,204230.0,1.0,206,6.2,Jan-May,SMod,Red State,2011,False,False,True,False,R,False,True,False,False,False
1843866,170000000.0,,8/21,,259766572.0,"Rated PG-13 for intense sequences of  violence, gunplay and action throughout",4/4,95023721.0,3938.0,4,7.8,Jan-May,BV,Captain America: The Winter Soldier,2014,False,False,True,False,PG-13,False,False,True,False,True
1259571,50000000.0,,4/1,,296623634.0,Rated PG-13 for some violence and action,11/20,142839137.0,4024.0,4,4.6,Oct-Nov,Sum.,The Twilight Saga: New Moon,2009,False,True,False,False,PG-13,False,False,True,False,False
1566501,12000000.0,,8/16,,5672846.0,Rated R for war violence and some disturbing images,6/1,1885608.0,757.0,151,6.6,June-Sep,ArcEnt,For Greater Glory,2012,True,False,False,False,R,False,True,False,False,True
1915581,7000000.0,,9/27,,113721571.0,"Rated R for pervasive sexual content, brief graphic nudity, language and some drug use",6/29,39127170.0,2930.0,28,6.1,June-Sep,WB,Magic Mike,2012,True,False,False,False,R,False,True,False,False,False
0878804,35000000.0,,6/3,,255959475.0,"Rated PG-13 for one scene involving brief violence, drug and sexual references",11/20,34119372.0,3110.0,8,7.7,Oct-Nov,WB,The Blind Side,2009,False,True,False,False,PG-13,False,False,True,False,False
1411664,10000000.0,,9/22,,2529395.0,"Rated R for pervasive crude sexual content, language and some nudity",9/9,1415023.0,1500.0,178,3.2,June-Sep,Sony,Bucky Larson: Born to Be a Star,2011,True,False,False,False,R,False,True,False,False,False
1144884,40000000.0,,11/26,,66477700.0,"Rated R for strong violent/gruesome accidents, language and a scene of sexuality",8/28,27408309.0,3121.0,50,5.2,June-Sep,WB (NL),The Final Destination,2009,True,False,False,False,R,False,True,False,False,False
1182350,15000000.0,,2/10,,3248246.0,Rated R for some language,9/22,160103.0,6.0,160,6.3,June-Sep,SPC,You Will Meet a Tall Dark Stranger,2010,True,False,False,False,R,False,True,False,False,False
0837562,85000000.0,,2/28,,148313048.0,"Rated PG for some rude humor, action and scary images",9/28,42522194.0,3349.0,19,7.1,June-Sep,Sony,Hotel Transylvania,2012,True,False,False,False,PG,True,False,False,False,False
1095174,8000000.0,,3/26,,16734283.0,Rated PG-13 for brief strong language (original rating),1/30,6741530.0,1941.0,117,5.5,Jan-May,LGF,New in Town,2009,False,False,True,False,PG-13,False,False,True,False,False
0454876,120000000.0,,7/25,,124987023.0,"Rated PG for emotional thematic content throughout, and some scary action sequences and peril",11/21,22451514.0,2927.0,27,8.0,Oct-Nov,Fox,Life of Pi,2012,False,True,False,False,PG,True,False,False,False,False
0433035,110000000.0,,2/16,,85468508.0,"Rated PG-13 for some violence, intense action and brief language",10/7,27319677.0,3440.0,35,7.1,Oct-Nov,BV,Real Steel,2011,False,True,False,False,PG-13,False,False,True,False,True
0978764,75000000.0,,5/26,,36392502.0,"Rated PG-13 for thematic material involving sexuality, violence and combat sequences, and for language",3/25,19058199.0,3033.0,89,6.1,Jan-May,WB,Sucker Punch,2011,False,False,True,False,PG-13,False,False,True,False,False
1234719,65000000.0,,2/21,,44806783.0,"Rated PG-13 for sequences of intense war violence and action, and for language",11/21,14276668.0,2724.0,76,5.4,Oct-Nov,FD,Red Dawn ,2012,False,True,False,False,PG-13,False,False,True,False,False
1486192,26000000.0,,7/12,,16008272.0,Rated R for bloody violence and grisly images,4/27,7289642.0,2203.0,120,6.4,Jan-May,Rela.,The Raven,2012,False,False,True,False,R,False,True,False,False,False
1486193,12000000.0,,9/15,,17479.0,"Rated R for strong bloody war violence and atrocities, and for pervasive language.",8/19,6254.0,2.0,503,5.6,June-Sep,Anch.,5 Days of War,2011,True,False,False,False,R,False,True,False,False,True
0985694,12500000.0,,11/18,,26593646.0,"Rated R for strong bloody violence throughout, language, some sexual content and nudity",9/3,11416164.0,2670.0,100,6.7,June-Sep,Fox,Machete,2010,True,False,False,False,R,False,True,False,False,False
1564349,37000000.0,,1/26,,72286779.0,Rated PG for some mild thematic elements,9/23,19152401.0,3507.0,51,6.9,June-Sep,WB,Dolphin Tale,2011,True,False,False,False,PG,True,False,False,False,False
1798291,42000.0,,9/26,,13888.0,Rated R for some language and brief sexuality,6/21,0.0,0.0,533,6.6,June-Sep,Mont.,This is Martin Bonner,2013,True,False,False,False,R,False,True,False,False,False
2177771,70000000.0,,5/18,,78031620.0,Rated PG-13 for some images of war violence and historical smoking,2/7,22003433.0,3083.0,45,6.1,Jan-May,Sony,The Monuments Men,2014,False,False,True,False,PG-13,False,False,True,False,False
1322269,25000000.0,,5/8,,37738810.0,"Rated R for language including sexual references, and for drug material",12/27,179302.0,5.0,79,7.3,Dec,Wein.,August: Osage County,2013,False,False,False,True,R,False,True,False,False,False
1130884,80000000.0,,6/10,,128012934.0,"Rated R for disturbing violent content, language and some nudity",2/19,41062440.0,2991.0,20,8.1,Jan-May,Par.,Shutter Island,2010,False,False,True,False,R,False,True,False,False,False
1636826,12000000.0,,5/17,,54731865.0,"Rated R for crude and sexual content throughout, nudity, drugs, drinking, pervasive language, reckless behavior and mayhem - all involving teens (also extended cut)",3/2,21051363.0,3055.0,60,6.7,Jan-May,WB,Project X,2012,False,False,True,False,R,False,True,False,False,False
1198138,20000000.0,,6/14,,68261644.0,"Rated PG-13 for sexual material including some suggestive dialogue, some violence and thematic content",4/24,28612730.0,2514.0,48,4.9,Jan-May,SGem,Obsessed,2009,False,False,True,False,PG-13,False,False,True,False,False
1245492,32000000.0,,10/6,,101470202.0,"Rated R for crude and sexual content throughout, brief graphic nudity, pervasive language, drug use and some violence",6/12,20719162.0,3055.0,35,6.7,June-Sep,Sony,This is the End,2013,True,False,False,False,R,False,True,False,False,False
1284575,19000000.0,,10/13,,100292856.0,"Rated R for sexual content, nudity, language and some drug use",6/24,31603106.0,3049.0,29,5.7,June-Sep,Sony,Bad Teacher,2011,True,False,False,False,R,False,True,False,False,False
1464174,32000000.0,,5/26,,37915414.0,Rated PG-13 for some sexual humor and brief violence,2/18,16300803.0,2821.0,79,4.3,Jan-May,Fox,"Big Mommas: Like Father, Like Son",2011,False,False,True,False,PG-13,False,False,True,False,False
0479997,40000000.0,,3/24,,24827228.0,"Rated PG-13 for thematic elements, violence and disturbing content",1/7,10612375.0,2816.0,107,5.4,Jan-May,Rela.,Season of the Witch,2011,False,False,True,False,PG-13,False,False,True,False,False
0466893,14000000.0,,10/27,,46495.0,"Rated R for strong language, sexuality, some drug use and disturbing images",9/30,7525.0,2.0,410,6.5,June-Sep,FoxS,Margaret,2011,True,False,False,False,R,False,True,False,False,False
1723121,37000000.0,,12/5,,150394119.0,"Rated R for crude sexual content, pervasive language, drug material and brief graphic nudity. (extended cut 2013)",8/7,26419396.0,3260.0,16,7.1,June-Sep,WB,We're the Millers,2013,True,False,False,False,R,False,True,False,False,False
1517260,50000000.0,,5/30,,26627201.0,Rated PG-13 for some sensuality and violence,3/29,10600112.0,3202.0,97,5.9,Jan-May,ORF,The Host ,2013,False,False,True,False,PG-13,False,False,True,False,False
1179056,35000000.0,,7/15,,63075011.0,"Rated R for strong bloody horror violence, disturbing images, terror and language",4/30,32902299.0,3332.0,51,5.2,Jan-May,WB (NL),A Nightmare on Elm Street ,2010,False,False,True,False,R,False,True,False,False,False
1591479,12000000.0,,6/7,,70012847.0,"Rated R for strong violence including some torture, and for language",2/24,24476632.0,3039.0,42,6.5,Jan-May,Rela.,Act of Valor,2012,False,False,True,False,R,False,True,False,False,False
1707386,65000000.0,,4/4,,148809770.0,"Rated PG-13 for suggestive and sexual material, violence and thematic elements",12/25,27281735.0,2814.0,18,7.6,Dec,Uni.,Les Miserables ,2012,False,False,False,True,PG-13,False,False,True,False,False
